date,code,start,close,min,max,amount
2010-09-13,57050,124500.0,130500.0,120500.0,133500.0,2805964.0
2010-09-14,57050,131500.0,125000.0,125000.0,131500.0,414467.0
2010-09-15,57050,123500.0,116000.0,116000.0,125000.0,502216.0
2010-09-16,57050,117000.0,121500.0,116500.0,122000.0,375451.0
2010-09-17,57050,121500.0,125500.0,120000.0,127000.0,268201.0
2010-09-20,57050,125000.0,125000.0,122500.0,126000.0,57727.0
2010-09-24,57050,124000.0,125000.0,122000.0,125000.0,87225.0
2010-09-27,57050,125000.0,121500.0,120500.0,126000.0,127275.0
2010-09-28,57050,120500.0,121500.0,119500.0,123500.0,149790.0
2010-09-29,57050,123000.0,124500.0,121500.0,128000.0,238921.0
2010-09-30,57050,124500.0,121500.0,121000.0,126000.0,212649.0
2010-10-01,57050,122000.0,122000.0,121000.0,123000.0,86911.0
2010-10-04,57050,123000.0,119500.0,118500.0,123000.0,135101.0
2010-10-05,57050,119000.0,120000.0,119000.0,121500.0,63792.0
2010-10-06,57050,120500.0,120500.0,120000.0,122500.0,119601.0
2010-10-07,57050,122000.0,119000.0,119000.0,122000.0,110985.0
2010-10-08,57050,119000.0,120000.0,119000.0,121000.0,85367.0
2010-10-11,57050,120000.0,118500.0,118000.0,120000.0,72535.0
2010-10-12,57050,118000.0,113500.0,113000.0,119000.0,179976.0
2010-10-13,57050,113500.0,109000.0,107500.0,115500.0,272455.0
2010-10-14,57050,110000.0,114000.0,108500.0,114000.0,196399.0
2010-10-15,57050,113500.0,114500.0,112500.0,116500.0,62275.0
2010-10-18,57050,114000.0,112500.0,110500.0,114000.0,73908.0
2010-10-19,57050,112000.0,112000.0,111000.0,114000.0,52856.0
2010-10-20,57050,111000.0,112000.0,110000.0,113000.0,54954.0
2010-10-21,57050,112000.0,112500.0,108500.0,112500.0,100565.0
2010-10-22,57050,116500.0,113500.0,113500.0,118500.0,268780.0
2010-10-25,57050,115000.0,114500.0,112500.0,115000.0,48147.0
2010-10-26,57050,114500.0,112000.0,112000.0,114500.0,56562.0
2010-10-27,57050,112000.0,111500.0,110000.0,112500.0,99884.0
2010-10-28,57050,112000.0,109500.0,108500.0,112000.0,96529.0
2010-10-29,57050,109000.0,108000.0,107000.0,110000.0,118677.0
2010-11-01,57050,108000.0,107500.0,107000.0,109500.0,62733.0
