date,code,start,close,min,max,amount
2009-11-11,34730,32250.0,35650.0,31550.0,36550.0,7755136.0
2009-11-12,34730,36000.0,37050.0,35700.0,38000.0,2210381.0
2009-11-13,34730,37600.0,35750.0,35750.0,38300.0,1189162.0
2009-11-16,34730,35750.0,37900.0,35750.0,38150.0,978617.0
2009-11-17,34730,38400.0,38400.0,37200.0,38800.0,745654.0
2009-11-18,34730,38500.0,38100.0,37800.0,38700.0,463238.0
2009-11-19,34730,38400.0,39850.0,38250.0,40150.0,995245.0
2009-11-20,34730,39850.0,41000.0,39350.0,42500.0,1043494.0
2009-11-23,34730,41050.0,41650.0,40350.0,42150.0,469349.0
2009-11-24,34730,42200.0,41500.0,41150.0,42300.0,444040.0
2009-11-25,34730,41450.0,45000.0,41450.0,45650.0,939520.0
2009-11-26,34730,45500.0,47600.0,45200.0,47850.0,1079445.0
2009-11-27,34730,47050.0,47200.0,45600.0,51100.0,1927043.0
2009-11-30,34730,49000.0,47800.0,47400.0,50500.0,1008738.0
2009-12-01,34730,48050.0,44300.0,44100.0,48650.0,1399505.0
2009-12-02,34730,45100.0,45050.0,44000.0,46200.0,694884.0
2009-12-03,34730,45450.0,47650.0,45100.0,47800.0,674154.0
2009-12-04,34730,47800.0,47600.0,47350.0,48700.0,425687.0
2009-12-07,34730,47550.0,46050.0,45200.0,47850.0,883973.0
2009-12-08,34730,45600.0,44950.0,44650.0,45950.0,427591.0
2009-12-09,34730,44950.0,45350.0,44950.0,45900.0,315544.0
2009-12-10,34730,45350.0,46300.0,44400.0,46600.0,447482.0
2009-12-11,34730,47000.0,46700.0,46250.0,47650.0,604893.0
2009-12-14,34730,47400.0,49100.0,47250.0,49450.0,766945.0
2009-12-15,34730,49700.0,48700.0,48700.0,49700.0,440119.0
2009-12-16,34730,49300.0,49700.0,49100.0,51100.0,696679.0
2009-12-17,34730,50000.0,49400.0,48450.0,50000.0,390053.0
2009-12-18,34730,48650.0,48600.0,48400.0,49350.0,251586.0
2009-12-21,34730,48300.0,48550.0,48100.0,49600.0,281217.0
2009-12-22,34730,48900.0,48900.0,48200.0,49150.0,214354.0
2009-12-23,34730,48500.0,47100.0,46700.0,48900.0,556547.0
2009-12-24,34730,47000.0,46400.0,45700.0,47100.0,442213.0
2009-12-28,34730,45400.0,44850.0,44850.0,46350.0,554457.0
2009-12-29,34730,44700.0,43200.0,42550.0,45900.0,523312.0
2009-12-30,34730,43500.0,44800.0,41900.0,44800.0,381188.0
2010-01-04,34730,45300.0,47250.0,44700.0,47600.0,417372.0
2010-01-05,34730,48000.0,49050.0,47350.0,49800.0,814860.0
2010-01-06,34730,49250.0,50000.0,48600.0,51300.0,716281.0
2010-01-07,34730,50000.0,52100.0,49700.0,52500.0,718497.0
2010-01-08,34730,52400.0,55000.0,51000.0,58500.0,1100618.0
2010-01-11,34730,55000.0,55000.0,53300.0,55500.0,928868.0
2010-01-12,34730,54400.0,55900.0,53400.0,57500.0,884380.0
