date,code,start,close,min,max,amount
1996-06-25,7310,21800.0,21500.0,21500.0,21800.0,1230.0
1996-06-26,7310,21500.0,21500.0,21500.0,21500.0,3450.0
1996-06-27,7310,21500.0,20500.0,20500.0,21500.0,620.0
1996-06-28,7310,20500.0,20300.0,20300.0,20500.0,4210.0
1996-06-29,7310,20200.0,20200.0,20200.0,20200.0,20.0
1996-07-01,7310,20100.0,21000.0,19800.0,21000.0,7290.0
1996-07-02,7310,20900.0,20500.0,19900.0,21300.0,1380.0
1996-07-03,7310,20500.0,20000.0,20000.0,20500.0,1400.0
1996-07-04,7310,20000.0,20700.0,20000.0,20700.0,1530.0
1996-07-05,7310,20500.0,20900.0,20000.0,20900.0,690.0
1996-07-06,7310,21500.0,21500.0,20500.0,21500.0,5660.0
1996-07-08,7310,21000.0,21000.0,20400.0,21000.0,1350.0
1996-07-09,7310,20500.0,21400.0,20500.0,21500.0,1690.0
1996-07-10,7310,21000.0,22500.0,21000.0,22500.0,9170.0
1996-07-11,7310,22500.0,22900.0,22100.0,23200.0,13500.0
1996-07-12,7310,21800.0,22700.0,21800.0,22700.0,12700.0
1996-07-13,7310,22700.0,22300.0,22300.0,22700.0,160.0
1996-07-15,7310,22300.0,22800.0,22300.0,22800.0,9130.0
1996-07-16,7310,22500.0,22200.0,22100.0,23000.0,9870.0
1996-07-18,7310,22400.0,21000.0,21000.0,22400.0,230.0
1996-07-19,7310,21100.0,21000.0,20800.0,22200.0,2260.0
1996-07-20,7310,21900.0,22000.0,21100.0,22000.0,1460.0
1996-07-22,7310,21500.0,23200.0,21500.0,23300.0,9520.0
1996-07-23,7310,23000.0,23000.0,22000.0,23000.0,7710.0
1996-07-24,7310,23000.0,23500.0,23000.0,23500.0,14600.0
1996-07-25,7310,23000.0,22700.0,22600.0,23000.0,3130.0
1996-07-26,7310,22700.0,22400.0,22400.0,22700.0,1090.0
1996-07-27,7310,22400.0,21500.0,21500.0,22900.0,940.0
1996-07-29,7310,21000.0,21500.0,21000.0,21600.0,5100.0
1996-07-30,7310,21500.0,22600.0,21400.0,22700.0,10220.0
1996-07-31,7310,21800.0,22000.0,21600.0,22000.0,9980.0
1996-08-01,7310,22000.0,22500.0,22000.0,22700.0,3960.0
1996-08-02,7310,22500.0,23500.0,22200.0,23500.0,17410.0
1996-08-03,7310,23500.0,23800.0,23000.0,23800.0,5690.0
1996-08-05,7310,23200.0,23200.0,23000.0,23300.0,9470.0
1996-08-06,7310,23200.0,23000.0,21900.0,23300.0,2010.0
1996-08-07,7310,22100.0,22900.0,22100.0,22900.0,690.0
1996-08-08,7310,22000.0,22200.0,22000.0,22500.0,1710.0
1996-08-09,7310,22200.0,21900.0,21900.0,22300.0,880.0
1996-08-10,7310,21500.0,22800.0,21500.0,22800.0,470.0
1996-08-12,7310,21500.0,23200.0,21500.0,23200.0,530.0
1996-08-13,7310,22200.0,22300.0,22200.0,22500.0,5850.0
1996-08-14,7310,21800.0,21700.0,21600.0,22300.0,1920.0
1996-08-16,7310,21700.0,21700.0,21700.0,21700.0,550.0
1996-08-17,7310,21500.0,20600.0,20600.0,21500.0,630.0
1996-08-19,7310,20300.0,21600.0,20300.0,21600.0,1780.0
1996-08-20,7310,20700.0,20900.0,20700.0,21500.0,10270.0
1996-08-21,7310,20600.0,21000.0,20600.0,21000.0,560.0
1996-08-22,7310,21000.0,21000.0,21000.0,21000.0,4620.0
1996-08-23,7310,20500.0,21100.0,20500.0,21100.0,10600.0
1996-08-24,7310,21400.0,21500.0,21400.0,21500.0,640.0
1996-08-26,7310,21100.0,21200.0,21100.0,21200.0,210.0
1996-08-27,7310,21000.0,21500.0,21000.0,21500.0,2140.0
1996-08-28,7310,21000.0,20500.0,20300.0,21000.0,1910.0
1996-08-29,7310,20500.0,20200.0,20200.0,20500.0,42650.0
1996-08-30,7310,20200.0,20600.0,20200.0,21100.0,49980.0
1996-08-31,7310,21300.0,21800.0,21100.0,21800.0,5920.0
1996-09-02,7310,22800.0,23100.0,22300.0,23100.0,23330.0
1996-09-03,7310,23300.0,22700.0,22500.0,23700.0,12090.0
1996-09-04,7310,22700.0,23100.0,22700.0,23700.0,17820.0
1996-09-05,7310,24200.0,24400.0,23100.0,24400.0,51440.0
1996-09-06,7310,25000.0,24000.0,24000.0,25200.0,78950.0
1996-09-07,7310,24500.0,25000.0,24200.0,25000.0,16690.0
1996-09-09,7310,25700.0,24200.0,24200.0,25800.0,26940.0
1996-09-10,7310,23700.0,22800.0,22800.0,24200.0,39630.0
1996-09-11,7310,22800.0,23000.0,22500.0,23300.0,45580.0
1996-09-12,7310,23200.0,22800.0,22500.0,23200.0,10240.0
1996-09-13,7310,22800.0,23300.0,22800.0,23500.0,15260.0
1996-09-14,7310,22500.0,23300.0,22500.0,23500.0,6090.0
1996-09-16,7310,22600.0,23300.0,22600.0,23500.0,8150.0
1996-09-17,7310,23300.0,23000.0,22700.0,23300.0,6530.0
1996-09-18,7310,23000.0,23800.0,23000.0,24300.0,28670.0
1996-09-19,7310,23800.0,23500.0,23500.0,24200.0,9470.0
1996-09-20,7310,23100.0,23500.0,22600.0,23500.0,14620.0
1996-09-21,7310,23500.0,23500.0,23300.0,23600.0,46810.0
1996-09-23,7310,24000.0,22900.0,22900.0,24300.0,27270.0
1996-09-24,7310,22700.0,22600.0,21700.0,22900.0,8090.0
1996-09-25,7310,22500.0,21500.0,21500.0,23000.0,6680.0
1996-09-30,7310,21700.0,22400.0,21700.0,22400.0,19750.0
1996-10-01,7310,22700.0,22000.0,22000.0,23000.0,12460.0
1996-10-02,7310,22300.0,22400.0,22000.0,22400.0,12380.0
1996-10-04,7310,22400.0,21800.0,21800.0,22400.0,6590.0
1996-10-05,7310,21800.0,22000.0,21800.0,22000.0,4510.0
1996-10-07,7310,21900.0,22000.0,21900.0,22600.0,15760.0
1996-10-08,7310,22500.0,22800.0,22000.0,23000.0,21280.0
1996-10-09,7310,23000.0,23600.0,23000.0,24000.0,46920.0
1996-10-10,7310,24100.0,25000.0,24100.0,25000.0,61190.0
1996-10-11,7310,25800.0,26000.0,25300.0,26400.0,92920.0
1996-10-12,7310,26000.0,25400.0,25000.0,26300.0,19470.0
1996-10-14,7310,25500.0,25000.0,24800.0,25700.0,17530.0
1996-10-15,7310,25200.0,26500.0,25200.0,26500.0,37810.0
1996-10-16,7310,27000.0,27500.0,26500.0,27900.0,68570.0
1996-10-17,7310,26700.0,27500.0,26700.0,28000.0,42560.0
1996-10-18,7310,27500.0,26500.0,26500.0,27500.0,36580.0
1996-10-19,7310,26000.0,27000.0,25000.0,27000.0,14630.0
1996-10-21,7310,26000.0,26400.0,26000.0,27000.0,12980.0
1996-10-22,7310,26000.0,25100.0,25100.0,26000.0,6110.0
1996-10-23,7310,24300.0,25000.0,24300.0,25200.0,8990.0
1996-10-24,7310,24500.0,25500.0,24500.0,25800.0,7420.0
1996-10-25,7310,24100.0,25800.0,24100.0,25800.0,2120.0
1996-10-26,7310,25500.0,25400.0,24800.0,25500.0,1620.0
1996-10-28,7310,25400.0,24400.0,24400.0,25400.0,2780.0
1996-10-29,7310,24400.0,23300.0,23300.0,24400.0,4120.0
1996-10-30,7310,23300.0,22500.0,22000.0,23300.0,2800.0
1996-10-31,7310,22000.0,22600.0,22000.0,22600.0,2920.0
1996-11-01,7310,22600.0,23500.0,22600.0,23500.0,1510.0
1996-11-02,7310,24400.0,23400.0,22300.0,24400.0,1160.0
1996-11-04,7310,22500.0,22600.0,22500.0,22600.0,270.0
1996-11-05,7310,22200.0,22500.0,22000.0,22800.0,3180.0
1996-11-06,7310,21900.0,22800.0,21900.0,22800.0,2460.0
1996-11-07,7310,23000.0,23500.0,22700.0,23500.0,6810.0
1996-11-08,7310,24000.0,23000.0,23000.0,24000.0,5830.0
1996-11-09,7310,23000.0,22900.0,21700.0,23000.0,4260.0
1996-11-11,7310,21600.0,22000.0,21600.0,22000.0,1400.0
1996-11-12,7310,21100.0,22900.0,21100.0,23000.0,3490.0
1996-11-13,7310,22900.0,22800.0,21600.0,22900.0,3660.0
1996-11-14,7310,22500.0,22500.0,22500.0,22700.0,250.0
1996-11-15,7310,22000.0,23000.0,22000.0,23000.0,610.0
1996-11-16,7310,22200.0,23000.0,22200.0,23000.0,1140.0
1996-11-18,7310,23200.0,23000.0,22500.0,23800.0,4990.0
1996-11-19,7310,23200.0,23000.0,22700.0,23200.0,1440.0
1996-11-20,7310,23000.0,22600.0,22600.0,23500.0,1470.0
1996-11-21,7310,22700.0,23000.0,22700.0,23000.0,2930.0
1996-11-22,7310,23000.0,23800.0,22900.0,23800.0,15030.0
1996-11-25,7310,24500.0,24200.0,23800.0,24500.0,6890.0
1996-11-26,7310,24200.0,24300.0,24200.0,24500.0,7320.0
1996-11-27,7310,24500.0,24900.0,24000.0,24900.0,20080.0
1996-11-28,7310,24900.0,24900.0,23400.0,25200.0,10220.0
1996-11-29,7310,24600.0,24600.0,24500.0,24600.0,9520.0
1996-11-30,7310,23200.0,24600.0,23200.0,25000.0,5780.0
1996-12-02,7310,23400.0,25200.0,23400.0,26500.0,28720.0
1996-12-03,7310,26000.0,25400.0,25400.0,26000.0,7980.0
1996-12-04,7310,25400.0,25900.0,24800.0,26000.0,12300.0
1996-12-05,7310,25900.0,25600.0,25100.0,25900.0,6550.0
1996-12-06,7310,25000.0,24000.0,24000.0,25000.0,5500.0
1996-12-07,7310,24000.0,24000.0,24000.0,24100.0,1240.0
1996-12-09,7310,24000.0,24000.0,23000.0,24100.0,1090.0
1996-12-10,7310,23500.0,24000.0,23500.0,24000.0,500.0
1996-12-11,7310,24000.0,24300.0,24000.0,24400.0,1050.0
1996-12-12,7310,24400.0,24000.0,24000.0,24400.0,270.0
1996-12-13,7310,23500.0,24500.0,23500.0,24500.0,1280.0
1996-12-14,7310,24500.0,24600.0,24000.0,24600.0,1370.0
1996-12-16,7310,24700.0,24600.0,23000.0,24800.0,1080.0
1996-12-17,7310,24600.0,24600.0,24000.0,24600.0,11250.0
1996-12-18,7310,24600.0,23900.0,23000.0,24600.0,4710.0
1996-12-19,7310,23000.0,24100.0,23000.0,24100.0,3580.0
1996-12-20,7310,24200.0,24500.0,24200.0,24500.0,990.0
1996-12-21,7310,23300.0,24000.0,23300.0,24500.0,420.0
1996-12-23,7310,24000.0,24000.0,24000.0,24500.0,6410.0
1996-12-24,7310,24000.0,23000.0,22100.0,24000.0,3950.0
1996-12-26,7310,21200.0,21800.0,21200.0,22500.0,4080.0
1996-12-27,7310,22900.0,21800.0,21800.0,23000.0,2200.0
1997-01-03,7310,22900.0,22900.0,22900.0,22900.0,280.0
1997-01-04,7310,21100.0,23900.0,21100.0,23900.0,100.0
1997-01-06,7310,22400.0,22400.0,22400.0,22400.0,0.0
1997-01-07,7310,20900.0,20900.0,20900.0,23400.0,50.0
1997-01-08,7310,22000.0,19600.0,19300.0,22000.0,2690.0
1997-01-09,7310,19600.0,20500.0,19600.0,20500.0,1560.0
1997-01-10,7310,20000.0,20400.0,20000.0,20400.0,610.0
1997-01-11,7310,20500.0,21500.0,20500.0,21500.0,290.0
1997-01-13,7310,20900.0,20800.0,20000.0,20900.0,1090.0
1997-01-14,7310,21500.0,22200.0,21000.0,22400.0,1090.0
1997-01-15,7310,20700.0,22200.0,20700.0,23000.0,1740.0
1997-01-16,7310,21500.0,22800.0,21500.0,22900.0,3580.0
1997-01-17,7310,22000.0,23500.0,22000.0,23500.0,490.0
1997-01-18,7310,23500.0,23300.0,22000.0,23500.0,4680.0
1997-01-20,7310,22600.0,24100.0,22600.0,24100.0,3620.0
1997-01-21,7310,22800.0,22800.0,22800.0,23800.0,190.0
1997-01-22,7310,22500.0,22000.0,21500.0,22500.0,1150.0
1997-01-23,7310,21700.0,22000.0,21700.0,22000.0,3780.0
1997-01-24,7310,22000.0,22300.0,21200.0,22300.0,1620.0
1997-01-25,7310,22300.0,23000.0,22000.0,23800.0,380.0
1997-01-27,7310,22200.0,22000.0,22000.0,22200.0,550.0
1997-01-28,7310,22000.0,22000.0,21500.0,22100.0,3460.0
1997-01-29,7310,22000.0,22200.0,22000.0,22200.0,1270.0
1997-01-30,7310,22200.0,23400.0,22200.0,23400.0,2940.0
1997-01-31,7310,23300.0,25200.0,23300.0,25200.0,59180.0
1997-02-01,7310,27200.0,25500.0,25500.0,27200.0,47020.0
1997-02-03,7310,25800.0,26000.0,25500.0,26500.0,68670.0
1997-02-04,7310,26000.0,28000.0,26000.0,28000.0,109050.0
1997-02-05,7310,28500.0,28600.0,28400.0,30200.0,166000.0
1997-02-06,7310,29000.0,29100.0,29000.0,30200.0,89320.0
1997-02-10,7310,30600.0,29800.0,29500.0,31000.0,61940.0
1997-02-11,7310,29500.0,30300.0,29000.0,30900.0,70730.0
1997-02-12,7310,30300.0,31000.0,30000.0,31400.0,83990.0
1997-02-13,7310,31000.0,30300.0,30000.0,31000.0,41200.0
1997-02-14,7310,30300.0,30400.0,29600.0,31000.0,63930.0
1997-02-15,7310,30500.0,31800.0,30500.0,32000.0,40510.0
1997-02-17,7310,31000.0,34300.0,31000.0,34300.0,31250.0
1997-02-18,7310,35900.0,33700.0,33000.0,35900.0,101060.0
1997-02-19,7310,34000.0,33900.0,33300.0,35000.0,72360.0
1997-02-20,7310,34100.0,33500.0,33000.0,35000.0,36430.0
1997-02-21,7310,33000.0,30900.0,30900.0,34100.0,64520.0
1997-02-22,7310,30300.0,30700.0,29500.0,30900.0,39510.0
1997-02-24,7310,31000.0,30700.0,30500.0,32100.0,55310.0
1997-02-25,7310,30700.0,31000.0,29600.0,31200.0,29210.0
1997-02-26,7310,31000.0,31500.0,30500.0,32900.0,58400.0
1997-02-27,7310,32000.0,34000.0,32000.0,34000.0,74740.0
1997-02-28,7310,33900.0,34700.0,33900.0,35800.0,83370.0
1997-03-03,7310,34800.0,33900.0,33700.0,34800.0,39530.0
1997-03-04,7310,33500.0,36600.0,33500.0,36600.0,74940.0
1997-03-05,7310,37500.0,36000.0,36000.0,38000.0,71300.0
1997-03-06,7310,36500.0,37400.0,35000.0,37400.0,62720.0
1997-03-07,7310,37500.0,38000.0,37100.0,38700.0,55600.0
1997-03-08,7310,38000.0,37100.0,37100.0,38500.0,34290.0
1997-03-10,7310,37100.0,36500.0,36300.0,37200.0,36910.0
1997-03-11,7310,36500.0,34300.0,33800.0,36500.0,45740.0
1997-03-12,7310,34400.0,34700.0,34300.0,35300.0,41980.0
1997-03-13,7310,34700.0,34400.0,34100.0,35200.0,19730.0
1997-03-14,7310,34400.0,33000.0,32100.0,35000.0,20830.0
