date,code,start,close,min,max,amount
2008-10-10,105560,48150.0,47000.0,40950.0,48150.0,13011873.0
2008-10-13,105560,48150.0,50700.0,46550.0,51500.0,3180584.0
2008-10-14,105560,54000.0,53100.0,51800.0,56000.0,3957562.0
2008-10-15,105560,50200.0,51000.0,49700.0,51300.0,2852067.0
2008-10-16,105560,45650.0,43400.0,43400.0,45950.0,3941080.0
2008-10-17,105560,43400.0,38000.0,37500.0,43750.0,6071281.0
2008-10-20,105560,39200.0,39050.0,37050.0,39800.0,4891375.0
2008-10-21,105560,39900.0,39200.0,39200.0,41000.0,3814524.0
2008-10-22,105560,38000.0,38500.0,36000.0,41000.0,3637689.0
2008-10-23,105560,35150.0,36800.0,35100.0,37400.0,2939595.0
2008-10-24,105560,36450.0,36800.0,33300.0,37150.0,3723953.0
2008-10-27,105560,36800.0,40000.0,35000.0,40000.0,3814598.0
2008-10-28,105560,38000.0,37600.0,36500.0,38300.0,5146031.0
2008-10-29,105560,38800.0,32000.0,32000.0,39350.0,6732755.0
2008-10-30,105560,34000.0,35000.0,28200.0,36300.0,12349827.0
2008-10-31,105560,33050.0,32000.0,31150.0,36200.0,9757610.0
2008-11-03,105560,31000.0,33050.0,30550.0,33750.0,7353871.0
2008-11-04,105560,33500.0,35800.0,33400.0,35950.0,6349729.0
2008-11-05,105560,37050.0,36500.0,35750.0,38700.0,6054715.0
2008-11-06,105560,34100.0,31100.0,31100.0,34200.0,4742697.0
2008-11-07,105560,29500.0,31950.0,29400.0,33000.0,3990183.0
2008-11-10,105560,32050.0,33600.0,31550.0,34200.0,3134325.0
2008-11-11,105560,32700.0,32700.0,32050.0,33550.0,2145736.0
2008-11-12,105560,31700.0,32100.0,31500.0,32900.0,2086887.0
2008-11-13,105560,30250.0,30450.0,28300.0,30450.0,3989665.0
2008-11-14,105560,32000.0,32150.0,31250.0,32150.0,2490904.0
2008-11-17,105560,31550.0,32400.0,30300.0,34350.0,3997608.0
2008-11-18,105560,31550.0,30100.0,30100.0,31900.0,2695714.0
2008-11-19,105560,30350.0,28850.0,28750.0,30450.0,2358039.0
2008-11-20,105560,27000.0,24550.0,24550.0,27400.0,4343141.0
2008-11-21,105560,23100.0,25000.0,21650.0,27150.0,6871915.0
2008-11-24,105560,24900.0,22800.0,22700.0,25250.0,3863412.0
2008-11-25,105560,24350.0,24000.0,23050.0,25200.0,4784197.0
2008-11-26,105560,24300.0,27600.0,24300.0,27600.0,6209375.0
2008-11-27,105560,29100.0,30000.0,28300.0,31450.0,5465873.0
2008-11-28,105560,30500.0,30200.0,29400.0,31300.0,3265847.0
2008-12-01,105560,30350.0,29000.0,28850.0,30400.0,1873968.0
2008-12-02,105560,26400.0,28000.0,26400.0,29300.0,3566354.0
2008-12-03,105560,29050.0,29300.0,28200.0,29600.0,2624490.0
2008-12-04,105560,30350.0,29200.0,28400.0,31150.0,2155312.0
2008-12-05,105560,29000.0,30450.0,28950.0,30650.0,2119075.0
2008-12-08,105560,30600.0,33000.0,30300.0,34000.0,2978142.0
2008-12-09,105560,33300.0,33200.0,31550.0,33500.0,2519727.0
2008-12-10,105560,33500.0,35500.0,33500.0,36150.0,3742748.0
2008-12-11,105560,35900.0,36700.0,34800.0,39000.0,5781519.0
2008-12-12,105560,33800.0,31250.0,31250.0,33950.0,20228685.0
2008-12-15,105560,32500.0,33000.0,32300.0,33450.0,3502425.0
2008-12-16,105560,32450.0,34150.0,31850.0,34800.0,3392676.0
2008-12-17,105560,36150.0,36250.0,35000.0,36900.0,4463444.0
2008-12-18,105560,37000.0,36250.0,35400.0,38050.0,3033457.0
2008-12-19,105560,37000.0,35800.0,35300.0,37600.0,2328636.0
2008-12-22,105560,36200.0,36550.0,35300.0,36550.0,13941912.0
2008-12-23,105560,35500.0,34550.0,33750.0,36200.0,1966666.0
2008-12-24,105560,33750.0,33000.0,31600.0,34800.0,1817485.0
2008-12-26,105560,33450.0,34150.0,32650.0,34600.0,2852716.0
2008-12-29,105560,33950.0,34500.0,32250.0,34500.0,1020662.0
2008-12-30,105560,34500.0,33700.0,33550.0,35200.0,1426548.0
2009-01-02,105560,33650.0,33900.0,31850.0,34350.0,2222075.0
2009-01-05,105560,36000.0,38800.0,35100.0,38950.0,4263028.0
2009-01-06,105560,39000.0,40000.0,38950.0,40300.0,3407112.0
2009-01-07,105560,39950.0,40100.0,39200.0,41000.0,3646287.0
2009-01-08,105560,39500.0,38200.0,37600.0,39600.0,3267917.0
