date,code,start,close,min,max,amount
1996-06-25,16360,26000.0,26700.0,26000.0,26800.0,26980.0
1996-06-26,16360,26600.0,25800.0,25800.0,26700.0,32930.0
1996-06-27,16360,25800.0,25800.0,25600.0,26300.0,40000.0
1996-06-28,16360,25600.0,25000.0,25000.0,25600.0,23300.0
1996-06-29,16360,25600.0,25100.0,24800.0,25600.0,15010.0
1996-07-01,16360,24800.0,25800.0,24800.0,25800.0,12740.0
1996-07-02,16360,25300.0,25700.0,25300.0,26200.0,15710.0
1996-07-03,16360,25700.0,26000.0,25700.0,26000.0,31060.0
1996-07-04,16360,25900.0,26200.0,25900.0,26500.0,29880.0
1996-07-05,16360,26200.0,26200.0,26000.0,26200.0,13530.0
1996-07-06,16360,26200.0,26100.0,26100.0,26500.0,5650.0
1996-07-08,16360,26200.0,25900.0,25900.0,26500.0,15950.0
1996-07-09,16360,25900.0,25600.0,25500.0,25900.0,13820.0
1996-07-10,16360,25800.0,25500.0,25500.0,26000.0,27270.0
1996-07-11,16360,25500.0,25700.0,25500.0,25900.0,12500.0
1996-07-12,16360,25600.0,25400.0,25400.0,25600.0,19040.0
1996-07-13,16360,25100.0,24900.0,24800.0,25100.0,17130.0
1996-07-15,16360,24900.0,23700.0,23700.0,24900.0,24070.0
1996-07-16,16360,23700.0,24800.0,23300.0,24800.0,28980.0
1996-07-18,16360,24800.0,24000.0,24000.0,25300.0,22690.0
1996-07-19,16360,24200.0,24700.0,24000.0,24900.0,33700.0
1996-07-20,16360,24700.0,24500.0,24500.0,25000.0,16990.0
1996-07-22,16360,24100.0,24100.0,24000.0,24500.0,9610.0
1996-07-23,16360,24100.0,24200.0,24100.0,24300.0,18890.0
1996-07-24,16360,24200.0,23700.0,23700.0,24300.0,32480.0
1996-07-25,16360,23700.0,23400.0,23200.0,23800.0,46530.0
1996-07-26,16360,23200.0,23000.0,23000.0,23800.0,27670.0
1996-07-27,16360,23000.0,23000.0,22700.0,23000.0,29350.0
1996-07-29,16360,22500.0,22800.0,22500.0,23300.0,14260.0
1996-07-30,16360,22800.0,22800.0,22400.0,22800.0,29160.0
1996-07-31,16360,23100.0,24100.0,23100.0,24100.0,112320.0
1996-08-01,16360,24600.0,25100.0,24300.0,25400.0,100640.0
1996-08-02,16360,25100.0,24700.0,24000.0,25100.0,94860.0
1996-08-03,16360,24700.0,25200.0,24700.0,25600.0,57470.0
1996-08-05,16360,25200.0,24000.0,24000.0,25200.0,16770.0
1996-08-06,16360,24000.0,24500.0,24000.0,24800.0,21440.0
1996-08-07,16360,25000.0,24800.0,24500.0,25000.0,7240.0
1996-08-08,16360,24900.0,25600.0,24800.0,25900.0,87190.0
1996-08-09,16360,25600.0,24900.0,24900.0,25600.0,18420.0
1996-08-10,16360,25000.0,25100.0,24800.0,25100.0,8530.0
1996-08-12,16360,25100.0,24800.0,24800.0,25100.0,6060.0
1996-08-13,16360,24800.0,24500.0,24400.0,24800.0,12330.0
1996-08-14,16360,24500.0,24600.0,24400.0,24700.0,5240.0
1996-08-16,16360,24000.0,24900.0,24000.0,25000.0,2320.0
1996-08-17,16360,24500.0,24400.0,24200.0,24500.0,4630.0
1996-08-19,16360,24200.0,24000.0,23600.0,24400.0,9620.0
1996-08-20,16360,23600.0,23600.0,23600.0,23900.0,9930.0
1996-08-21,16360,23000.0,23200.0,23000.0,23500.0,34650.0
1996-08-22,16360,23100.0,23000.0,23000.0,23600.0,41050.0
1996-08-23,16360,22800.0,23000.0,22800.0,23500.0,13740.0
1996-08-24,16360,23300.0,23000.0,23000.0,23300.0,7440.0
1996-08-26,16360,23000.0,22400.0,22400.0,23100.0,11310.0
1996-08-27,16360,22000.0,22500.0,22000.0,22600.0,31370.0
1996-08-28,16360,22500.0,22500.0,22100.0,23000.0,55260.0
1996-08-29,16360,22500.0,23000.0,21900.0,23000.0,79940.0
1996-08-30,16360,23000.0,22800.0,22500.0,23100.0,68610.0
1996-08-31,16360,22500.0,22400.0,22400.0,22600.0,16420.0
1996-09-02,16360,22000.0,22800.0,22000.0,22800.0,20570.0
1996-09-03,16360,22700.0,22800.0,22400.0,22800.0,28420.0
1996-09-04,16360,24100.0,24100.0,23000.0,24100.0,108400.0
1996-09-05,16360,24500.0,23800.0,23800.0,24500.0,114600.0
1996-09-06,16360,24100.0,23600.0,23300.0,24100.0,23560.0
1996-09-07,16360,23400.0,23000.0,23000.0,23500.0,30900.0
1996-09-09,16360,23300.0,23400.0,23000.0,24000.0,34060.0
1996-09-10,16360,23500.0,23900.0,23500.0,23900.0,16220.0
1996-09-11,16360,23400.0,24000.0,23400.0,24200.0,12320.0
1996-09-12,16360,24000.0,23500.0,23100.0,24000.0,6270.0
1996-09-13,16360,23300.0,23500.0,23100.0,23600.0,27570.0
1996-09-14,16360,23500.0,23100.0,23000.0,23500.0,10790.0
1996-09-16,16360,23100.0,22800.0,22600.0,23100.0,17250.0
1996-09-17,16360,22600.0,22300.0,22300.0,22800.0,36670.0
1996-09-18,16360,22300.0,22300.0,22300.0,22700.0,17800.0
1996-09-19,16360,22300.0,22100.0,22000.0,22500.0,22120.0
1996-09-20,16360,21800.0,21900.0,21800.0,22100.0,34310.0
1996-09-21,16360,21700.0,23200.0,21700.0,23200.0,29030.0
1996-09-23,16360,23200.0,22300.0,22300.0,23900.0,38910.0
1996-09-24,16360,22300.0,22600.0,22300.0,23000.0,22660.0
1996-09-25,16360,23000.0,23000.0,22800.0,23300.0,22110.0
1996-09-30,16360,23600.0,22800.0,22500.0,23600.0,33050.0
1996-10-01,16360,22800.0,22800.0,22500.0,23200.0,54320.0
1996-10-02,16360,22900.0,22800.0,22500.0,23200.0,47980.0
1996-10-04,16360,22500.0,22200.0,22200.0,22600.0,15160.0
1996-10-05,16360,21700.0,22100.0,21700.0,22200.0,15850.0
1996-10-07,16360,22200.0,23400.0,22000.0,23400.0,38940.0
1996-10-08,16360,22000.0,22600.0,22000.0,23600.0,33640.0
1996-10-09,16360,22300.0,23800.0,22300.0,23800.0,59910.0
1996-10-10,16360,23900.0,23700.0,23500.0,24000.0,51550.0
1996-10-11,16360,23700.0,23800.0,23500.0,24500.0,83870.0
1996-10-12,16360,24000.0,24400.0,24000.0,25000.0,56000.0
1996-10-14,16360,24600.0,24200.0,23700.0,25000.0,28710.0
1996-10-15,16360,24100.0,23600.0,23500.0,24200.0,43930.0
1996-10-16,16360,23600.0,23600.0,23200.0,23800.0,36890.0
1996-10-17,16360,23600.0,23500.0,23400.0,24100.0,33310.0
1996-10-18,16360,23500.0,23400.0,23400.0,24400.0,45800.0
1996-10-19,16360,23500.0,23800.0,23500.0,23900.0,19750.0
1996-10-21,16360,23900.0,24400.0,23900.0,25200.0,113510.0
1996-10-22,16360,24300.0,23500.0,23500.0,24400.0,36460.0
1996-10-23,16360,23500.0,22900.0,22900.0,23500.0,56330.0
1996-10-24,16360,23000.0,22600.0,22600.0,23000.0,25880.0
1996-10-25,16360,22600.0,22400.0,22300.0,22600.0,34270.0
1996-10-26,16360,22400.0,22500.0,22200.0,22500.0,21750.0
1996-10-28,16360,22500.0,21800.0,21700.0,22800.0,94340.0
1996-10-29,16360,21700.0,21500.0,21100.0,22200.0,106890.0
1996-10-30,16360,21500.0,21100.0,21000.0,21700.0,40460.0
1996-10-31,16360,21000.0,19900.0,19900.0,21300.0,65800.0
1996-11-01,16360,20100.0,20000.0,19800.0,20500.0,97380.0
1996-11-02,16360,20200.0,20100.0,20100.0,20300.0,12600.0
1996-11-04,16360,19000.0,19100.0,19000.0,20000.0,35270.0
1996-11-05,16360,19000.0,18200.0,18000.0,19000.0,71420.0
1996-11-06,16360,18200.0,18700.0,18200.0,18800.0,35730.0
1996-11-07,16360,18700.0,18400.0,18200.0,18700.0,15880.0
1996-11-08,16360,18400.0,18500.0,18400.0,19100.0,20740.0
1996-11-09,16360,18800.0,18500.0,18300.0,19000.0,10630.0
1996-11-11,16360,18500.0,18400.0,18200.0,18500.0,16610.0
1996-11-12,16360,18400.0,18800.0,18200.0,19400.0,28840.0
1996-11-13,16360,19000.0,19000.0,18600.0,19200.0,22480.0
1996-11-14,16360,18900.0,18700.0,18700.0,18900.0,9230.0
1996-11-15,16360,18500.0,18900.0,18500.0,18900.0,11340.0
1996-11-16,16360,19000.0,19400.0,18700.0,19700.0,20170.0
1996-11-18,16360,19500.0,19000.0,18500.0,19500.0,5280.0
1996-11-19,16360,18000.0,18400.0,18000.0,19300.0,13770.0
1996-11-20,16360,18500.0,18200.0,18200.0,18800.0,6650.0
1996-11-21,16360,18200.0,18200.0,18200.0,18700.0,9520.0
1996-11-22,16360,18200.0,17900.0,17900.0,18600.0,15890.0
1996-11-25,16360,18200.0,17900.0,17700.0,18200.0,5720.0
