2021-02-25,241560,33800.0,34500.0,33450.0,34750.0,221914.0
2021-02-24,241560,35000.0,33300.0,33050.0,35150.0,344879.0
2021-02-23,241560,34200.0,34950.0,34200.0,35250.0,274388.0
2021-02-22,241560,36250.0,34450.0,34300.0,36250.0,393061.0
2021-02-19,241560,35000.0,35600.0,34250.0,35800.0,253502.0
2021-02-18,241560,35800.0,35050.0,35050.0,36800.0,348548.0
2021-02-17,241560,35900.0,36400.0,35650.0,36950.0,391926.0
2021-02-16,241560,35850.0,36500.0,35450.0,36750.0,425424.0
2021-02-15,241560,35400.0,36200.0,35050.0,37100.0,695090.0
2021-02-10,241560,34000.0,35100.0,33700.0,35700.0,754671.0
2021-02-09,241560,33700.0,34200.0,33100.0,35600.0,2053077.0
2021-02-08,241560,33000.0,32150.0,32000.0,33600.0,541121.0
2021-02-05,241560,33050.0,32600.0,32350.0,33400.0,273384.0
2021-02-04,241560,32900.0,32800.0,31850.0,33250.0,355754.0
2021-02-03,241560,31650.0,32900.0,31650.0,33150.0,396771.0
2021-02-02,241560,31150.0,31500.0,30750.0,32050.0,244743.0
2021-02-01,241560,30350.0,31100.0,30150.0,31300.0,219247.0
2021-01-29,241560,32750.0,30350.0,30350.0,32800.0,408877.0
2021-01-28,241560,33150.0,32400.0,32000.0,33450.0,404774.0
2021-01-27,241560,33750.0,33900.0,33500.0,35900.0,1156189.0
2021-01-26,241560,33150.0,33200.0,32850.0,33500.0,326820.0
2021-01-25,241560,33200.0,33000.0,32700.0,33600.0,375974.0
2021-01-22,241560,32100.0,33200.0,31950.0,33500.0,625460.0
2021-01-21,241560,32350.0,32050.0,32000.0,32850.0,325200.0
2021-01-20,241560,32350.0,32350.0,31400.0,32400.0,478929.0
2021-01-19,241560,32400.0,32000.0,31900.0,32600.0,366281.0
2021-01-18,241560,32200.0,31700.0,31400.0,32850.0,396353.0
2021-01-15,241560,33700.0,32450.0,32150.0,33700.0,496830.0
2021-01-14,241560,33300.0,33350.0,32900.0,33800.0,598410.0
2021-01-13,241560,33550.0,33200.0,33050.0,33700.0,477214.0
2021-01-12,241560,32750.0,33100.0,32250.0,33900.0,784630.0
2021-01-11,241560,32050.0,32600.0,30900.0,32600.0,683954.0
