2021-02-26,001060,28750.0,28650.0,28500.0,29100.0,58786.0
2021-02-25,001060,29000.0,29550.0,28850.0,29550.0,60550.0
2021-02-24,001060,29850.0,28800.0,28700.0,29900.0,127257.0
2021-02-23,001060,30400.0,29800.0,29700.0,30400.0,57096.0
2021-02-22,001060,30150.0,30050.0,30050.0,30600.0,53579.0
2021-02-19,001060,29950.0,30150.0,29800.0,30500.0,88275.0
2021-02-18,001060,30650.0,30500.0,30450.0,30750.0,50995.0
2021-02-17,001060,30950.0,30850.0,30600.0,31050.0,74049.0
2021-02-16,001060,31450.0,31200.0,30850.0,31450.0,68569.0
2021-02-15,001060,30500.0,31250.0,30300.0,31350.0,112136.0
2021-02-10,001060,30700.0,30550.0,30250.0,31200.0,79872.0
2021-02-09,001060,30550.0,30700.0,30550.0,31100.0,69470.0
2021-02-08,001060,31050.0,30550.0,30550.0,31050.0,66777.0
2021-02-05,001060,31350.0,31050.0,30750.0,31350.0,72035.0
2021-02-04,001060,30900.0,30900.0,30450.0,31200.0,87671.0
2021-02-03,001060,31400.0,31050.0,30700.0,31450.0,85298.0
2021-02-02,001060,31000.0,30850.0,30600.0,31300.0,73211.0
2021-02-01,001060,30800.0,31000.0,30300.0,31300.0,93651.0
2021-01-29,001060,31250.0,30800.0,30050.0,31700.0,121239.0
2021-01-28,001060,31600.0,31350.0,31100.0,31700.0,112348.0
2021-01-27,001060,32250.0,32050.0,31950.0,32450.0,83941.0
2021-01-26,001060,32900.0,32200.0,32150.0,33250.0,146976.0
2021-01-25,001060,32600.0,32900.0,32300.0,33150.0,118994.0
2021-01-22,001060,33150.0,32600.0,32500.0,33250.0,160335.0
2021-01-21,001060,33200.0,33250.0,33000.0,33500.0,93874.0
2021-01-20,001060,33200.0,33200.0,32800.0,33400.0,108834.0
2021-01-19,001060,33450.0,33200.0,32800.0,33500.0,104818.0
2021-01-18,001060,33050.0,33100.0,32800.0,33900.0,142240.0
2021-01-15,001060,33950.0,33400.0,33350.0,34100.0,115468.0
2021-01-14,001060,34700.0,34000.0,33750.0,34800.0,237042.0
2021-01-13,001060,34000.0,35250.0,33500.0,37350.0,737223.0
2021-01-12,001060,34500.0,33100.0,32650.0,34500.0,320815.0
2021-01-11,001060,35150.0,33950.0,33100.0,35300.0,337872.0
2021-01-08,001060,35650.0,35250.0,34850.0,36350.0,243167.0
2021-01-07,001060,35850.0,35600.0,35300.0,36200.0,190024.0
2021-01-06,001060,36550.0,35800.0,35650.0,36700.0,221411.0
2021-01-05,001060,36200.0,36350.0,35100.0,36450.0,312756.0
2021-01-04,001060,36850.0,36200.0,35600.0,36850.0,429024.0
2020-12-30,001060,35000.0,35050.0,34100.0,37150.0,1386274.0
2020-12-29,001060,34000.0,33700.0,33150.0,34150.0,125371.0
2020-12-28,001060,34100.0,34400.0,33800.0,34550.0,200729.0
2020-12-24,001060,34700.0,34100.0,33900.0,34750.0,132589.0
2020-12-23,001060,35250.0,34350.0,34200.0,35800.0,208956.0
2020-12-22,001060,36500.0,35250.0,35100.0,36500.0,317735.0
2020-12-21,001060,35000.0,36500.0,34950.0,37050.0,745210.0
2020-12-18,001060,33900.0,35000.0,33550.0,35300.0,323597.0
2020-12-17,001060,33950.0,33550.0,33450.0,34050.0,88012.0
2020-12-16,001060,33400.0,33600.0,33300.0,34300.0,146852.0
2020-12-15,001060,33950.0,33500.0,33100.0,34400.0,298212.0
2020-12-14,001060,34950.0,34750.0,34400.0,35200.0,191212.0
2020-12-11,001060,33950.0,34850.0,33900.0,35200.0,312244.0
2020-12-10,001060,34150.0,34050.0,33500.0,34250.0,188520.0
2020-12-09,001060,33300.0,34100.0,33150.0,34600.0,316663.0
2020-12-08,001060,33650.0,32950.0,32900.0,33850.0,121140.0
2020-12-07,001060,33350.0,33650.0,33050.0,34000.0,177920.0
2020-12-04,001060,33700.0,33500.0,33350.0,33900.0,141091.0
2020-12-03,001060,34100.0,33400.0,33250.0,34100.0,115766.0
2020-12-02,001060,33500.0,33750.0,33200.0,33900.0,149007.0
2020-12-01,001060,33550.0,33450.0,33150.0,33750.0,77712.0
2020-11-30,001060,33650.0,33850.0,33100.0,33850.0,124827.0
2020-11-27,001060,32800.0,33400.0,32750.0,33600.0,91527.0
2020-11-26,001060,32600.0,32900.0,32600.0,33150.0,87303.0
2020-11-25,001060,32650.0,32800.0,32500.0,33400.0,150658.0
2020-11-24,001060,33200.0,32700.0,32600.0,33250.0,122448.0
2020-11-23,001060,33500.0,33050.0,32800.0,33550.0,140576.0
2020-11-20,001060,33700.0,33550.0,32800.0,35250.0,829592.0
2020-11-19,001060,32250.0,33000.0,31950.0,33100.0,205842.0
2020-11-18,001060,31650.0,32250.0,31600.0,32350.0,85345.0
2020-11-17,001060,32350.0,31800.0,31550.0,32350.0,143906.0
2020-11-16,001060,32500.0,32450.0,32050.0,32650.0,78213.0
2020-11-13,001060,32600.0,32500.0,32350.0,33500.0,280666.0
2020-11-12,001060,32000.0,32000.0,31850.0,32650.0,120423.0
2020-11-11,001060,32200.0,32000.0,31750.0,32350.0,80866.0
2020-11-10,001060,32400.0,32200.0,31700.0,32400.0,82952.0
2020-11-09,001060,31850.0,32200.0,31600.0,32600.0,91351.0
2020-11-06,001060,32950.0,31650.0,31650.0,32950.0,115858.0
2020-11-05,001060,31450.0,32300.0,31450.0,32450.0,111632.0
2020-11-04,001060,31400.0,31400.0,30900.0,31600.0,102583.0
2020-11-03,001060,30550.0,30900.0,30550.0,31400.0,115750.0
2020-11-02,001060,30850.0,30600.0,30550.0,30950.0,35962.0
2020-10-30,001060,31250.0,30800.0,30300.0,31250.0,56363.0
2020-10-29,001060,31000.0,31300.0,30500.0,31300.0,70911.0
2020-10-28,001060,30100.0,31450.0,30000.0,31450.0,132438.0
2020-10-27,001060,31500.0,30550.0,30400.0,32000.0,113883.0
2020-10-26,001060,32000.0,30900.0,30800.0,32150.0,107141.0
2020-10-23,001060,31950.0,32000.0,31600.0,32150.0,54652.0
2020-10-22,001060,32350.0,31900.0,31650.0,32350.0,74716.0
2020-10-21,001060,31550.0,32300.0,31550.0,34250.0,341791.0
2020-10-20,001060,31750.0,31550.0,31000.0,32350.0,126910.0
2020-10-19,001060,31900.0,32400.0,31900.0,32800.0,83247.0
2020-10-16,001060,33100.0,31950.0,31650.0,33100.0,174727.0
2020-10-15,001060,34300.0,32950.0,32300.0,34600.0,203530.0
2020-10-14,001060,35000.0,34300.0,34250.0,35050.0,115614.0
2020-10-13,001060,35050.0,34500.0,34350.0,35500.0,85735.0
